B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLOUDY_PIXEL_PERCENTAGE,MEAN_SOLAR_ZENITH_ANGLE,NODATA_PIXEL_PERCENTAGE,SENSING_ORBIT_NUMBER,SPACECRAFT_NAME,date,lat,lon,PID
370,2590,1793,576,891,1392,1601,1820,1994,2362,2319,2350,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.75383719323415,69.6028131240934,ID_2UCYjG
370,2590,1793,631,912,1410,1601,1820,1994,2386,2319,2350,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.753838030988824,69.60290573506911,ID_2UCYjG
107,1761,1083,262,498,677,1032,1825,2041,2102,2286,2468,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.73362166994361,69.97412689364884,ID_OeGlAj
163,1689,1052,263,520,666,992,1821,2212,2340,2368,2357,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.733622364917096,69.9742194976709,ID_OeGlAj
331,2261,2196,1454,2008,2626,2506,2184,2514,2972,2139,2425,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.73127850573014,69.98676522513159,ID_eNe5Lp
331,2368,2188,1432,1914,2554,2413,2308,2617,2836,2443,2425,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.7312791956812,69.98685782816855,ID_eNe5Lp
291,2159,1785,1278,1824,2290,1601,2026,1775,2484,2034,2485,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.73118813089803,69.986753143641,ID_eNe5Lp
291,2292,1963,1316,1952,2318,1838,2156,2159,2552,2069,2485,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.73118882084443,69.98684574664082,ID_eNe5Lp
148,2420,1520,289,557,1068,1456,1866,2171,2220,2557,2353,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.73781773209559,70.01641150169897,ID_RVyi9K
148,2420,1520,319,534,937,1456,1866,2171,2214,2557,2353,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.737818411492476,70.01650410735836,ID_RVyi9K
148,2361,1522,295,557,1014,1313,1781,2045,2220,2348,2353,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.73772735587272,70.01639940260021,ID_RVyi9K
148,2361,1522,497,653,1002,1313,1781,2045,2282,2348,2353,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.73772803526501,70.01649200822243,ID_RVyi9K
365,2304,1888,888,1300,1874,2007,2026,2153,2188,2111,2165,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.77181168379664,69.90373874599443,ID_zqaXDZ
553,2103,1809,816,1234,1848,1991,1977,2055,2100,1927,1967,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.77181240940503,69.90383136580019,ID_zqaXDZ
297,2447,1917,869,1230,1792,1796,2042,2249,2296,2476,2568,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.77172131385597,69.9037266607286,ID_zqaXDZ
196,1894,1191,279,544,564,981,1570,1893,1952,2249,2406,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.75645240725494,69.90214855712375,ID_KdyQyI
196,1894,1191,261,454,559,981,1570,1893,2078,2249,2406,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.75645313185625,69.9022411705891,ID_KdyQyI
196,2000,1266,390,677,847,1196,1835,2158,2268,2572,2406,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.75636203716958,69.90213648633345,ID_KdyQyI
196,2000,1266,305,565,696,1196,1835,2158,2326,2572,2406,0.000558,42.5624038762,50.096953,135.0,Sentinel-2B,2019-12-18,45.756362761766,69.90222909976151,ID_KdyQyI
289,2195,1569,498,778,1152,1361,1494,1674,1698,1902,1883,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.83043165668637,69.33947661071895,ID_YA4Cb6
289,2195,1569,510,773,1102,1361,1494,1674,1722,1902,1883,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.83043260341329,69.33956925020252,ID_YA4Cb6
289,2190,1562,572,783,1164,1338,1492,1647,1772,1888,1883,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.83034132204345,69.33946469761084,ID_YA4Cb6
289,2190,1562,558,808,1140,1338,1492,1647,1744,1888,1883,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.83034226876401,69.33955733705653,ID_YA4Cb6
253,2028,1451,450,686,1010,1308,1462,1614,1792,1882,1843,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.840946757316786,69.37999987658064,ID_yZgu4Y
253,1900,1401,444,693,1007,1248,1459,1595,1682,1823,1843,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.840856420087675,69.37998793795482,ID_yZgu4Y
332,3095,2193,638,874,1256,1870,2071,2283,2138,2548,2546,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.860141601102434,69.40483816180763,ID_2xrguS
332,3095,2193,843,1206,1644,1870,2071,2283,2432,2548,2546,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.86014252647167,69.40493081468826,ID_2xrguS
332,2974,2050,577,838,1152,1680,2059,2291,2144,2636,2546,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.860051262526,69.40482619622077,ID_2xrguS
332,2974,2050,568,918,1202,1680,2059,2291,2522,2636,2546,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.860052187889025,69.40491884906345,ID_2xrguS
462,2001,1844,869,1152,1360,1425,1440,1531,1654,1589,2145,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.823372816937514,69.39988254606573,ID_jYDJPy
427,2217,1919,865,1058,1296,1498,1576,1683,1546,1831,1833,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.82337373981766,69.3999751835307,ID_jYDJPy
427,2217,1919,838,1042,1262,1498,1576,1683,1488,1831,1833,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.82328340094246,69.39996325249898,ID_jYDJPy
294,1914,1514,446,630,922,1099,1164,1302,1378,1495,1649,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.916200576495505,69.41718503660474,ID_2Zo0F8
259,1927,1503,449,622,888,1097,1172,1323,1368,1494,1490,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.91620150383531,69.41727771314032,ID_2Zo0F8
294,1952,1546,491,727,1094,1146,1232,1472,1638,1612,1649,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.91611023804702,69.4171730163095,ID_2Zo0F8
259,1999,1556,498,730,1082,1140,1272,1448,1638,1708,1490,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.91611116538063,69.417265692807,ID_2Zo0F8
315,2037,1839,502,697,940,1094,1103,1193,1148,1356,1353,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.93004799074737,69.39468580946519,ID_CX17QO
315,2037,1839,546,727,995,1094,1103,1193,1282,1356,1353,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.9300489283729,69.39477849150549,ID_CX17QO
355,2502,1941,646,987,1494,1687,1817,1973,2176,2157,2079,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.95668794056925,69.41517525530347,ID_QlqLI6
355,2502,1941,655,997,1426,1687,1817,1973,1920,2157,2079,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.95659666995789,69.41507050636821,ID_QlqLI6
355,2502,1941,668,997,1476,1687,1817,1973,1990,2157,2079,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.95659760294874,69.41516319986394,ID_QlqLI6
196,1655,1265,358,541,754,953,1128,1268,1310,1453,1469,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.01651645829138,69.4526229553155,ID_EyawTO
196,1679,1278,343,519,785,989,1118,1264,1322,1442,1469,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.01651738400841,69.45271567459503,ID_EyawTO
196,1674,1269,352,518,777,975,1121,1281,1330,1465,1469,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.01642704490504,69.45270355079703,ID_EyawTO
401,1871,1653,566,787,1064,1199,1229,1347,1366,1485,1886,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.08479884313332,69.48756044050145,ID_yz9DXz
401,1871,1653,593,783,1064,1199,1229,1347,1406,1485,1886,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.08470850289611,69.48754824175134,ID_yz9DXz
350,1795,1627,578,819,1110,1133,1151,1336,1420,1424,1446,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.084709423268684,69.48764099037166,ID_yz9DXz
327,2413,1947,568,849,1230,1485,1592,1699,1710,1909,1761,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.06851221432535,69.58502243385405,ID_ULvD93
327,2405,1901,611,918,1308,1524,1666,1845,1896,2027,1761,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.068513095014076,69.58511517652971,ID_ULvD93
390,2159,1760,593,814,1150,1290,1380,1498,1722,1744,1818,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.06842186754208,69.58501021001805,ID_ULvD93
289,2461,1736,491,805,1164,1561,1952,2146,2366,2446,2200,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.69296554968977,69.68994223616943,ID_WNbfeI
289,2274,1615,509,842,1176,1418,1717,1938,2056,2176,2200,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.692966347732444,69.69003482272889,ID_WNbfeI
289,2323,1593,422,726,929,1339,1749,2007,2292,2271,2200,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.69287598850516,69.69002289272242,ID_WNbfeI
194,1564,1162,338,505,720,927,1096,1201,1244,1404,1473,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.9344315148394,69.58567489578257,ID_0iApRO
195,1596,1186,368,529,761,943,1078,1236,1300,1421,1466,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.934432379714536,69.58576758185836,ID_0iApRO
194,1554,1140,355,551,737,925,1111,1244,1374,1488,1473,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.934341165794535,69.58566279150148,ID_0iApRO
349,2133,1716,558,769,1100,1298,1417,1575,1604,1752,1716,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.04362952668,69.4937713723173,ID_FTWnkg
349,2133,1716,556,805,1168,1298,1417,1575,1628,1752,1716,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.04363043974174,69.49386410355899,ID_FTWnkg
260,2187,1541,460,668,930,1229,1439,1606,1662,1828,1810,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.667647411432526,69.6124425853547,ID_izdOKd
260,2187,1541,505,731,1028,1229,1439,1606,1800,1828,1810,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.66755705643058,69.61243070854786,ID_izdOKd
384,2406,1736,503,745,1188,1586,1748,1984,1954,2145,2361,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.667557880881276,69.61252328405922,ID_izdOKd
327,2608,2036,698,1102,1594,1772,1937,2110,2370,2344,2137,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.641858440706386,69.71926848683165,ID_7VDgQ4
327,2652,1986,634,1015,1466,1717,1901,2046,2234,2291,2137,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.64185922213343,69.71936105261511,ID_7VDgQ4
327,2608,2036,668,1005,1490,1772,1937,2110,2214,2344,2137,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.64176807898869,69.7192565910517,ID_7VDgQ4
216,1573,1270,385,607,826,986,1144,1269,1308,1423,1462,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.98391288249569,69.39538970054048,ID_3U2kQw
216,1573,1270,361,599,824,986,1144,1269,1296,1423,1462,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.983913826347276,69.39548240528677,ID_3U2kQw
216,1573,1270,379,617,809,986,1144,1269,1340,1423,1462,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.98382254668049,69.39537762891679,ID_3U2kQw
216,1573,1270,364,605,813,986,1144,1269,1302,1423,1462,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.98382349052581,69.39547033362477,ID_3U2kQw
336,2072,1568,667,987,1402,1565,1668,1838,1948,1988,2041,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.88575050458512,69.34132819327469,ID_Eca7G1
336,2070,1559,680,998,1412,1565,1648,1815,1958,1990,2041,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.88575145729408,69.34142085591822,ID_Eca7G1
336,2072,1568,596,865,1266,1565,1668,1838,1838,1988,2041,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.885660170770336,69.34131623045865,ID_Eca7G1
336,2070,1559,576,882,1278,1565,1648,1815,1838,1990,2041,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.88566112347292,69.34140889306414,ID_Eca7G1
259,1945,1523,485,741,1076,1246,1407,1543,1654,1768,1727,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.95338788333298,69.35688121895805,ID_pqMNSw
259,1865,1484,435,697,960,1173,1350,1497,1590,1681,1727,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.953296594632164,69.35677649869615,ID_pqMNSw
259,1945,1523,457,719,1009,1246,1407,1543,1638,1768,1727,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.95329754962044,69.3568691899643,ID_pqMNSw
238,1801,1446,399,627,885,1043,1165,1271,1284,1424,1396,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.96687127600765,69.47754166857246,ID_ctkv5A
238,1801,1446,414,622,904,1043,1165,1271,1338,1424,1396,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.96687218621092,69.47763436718557,ID_ctkv5A
238,1801,1446,414,624,883,1043,1165,1271,1284,1424,1396,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.96678093442125,69.4775295789191,ID_ctkv5A
238,1801,1446,414,630,881,1043,1165,1271,1306,1424,1396,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.96678184461847,69.47762227749402,ID_ctkv5A
261,2117,1432,668,904,1246,1398,1587,1861,2106,2030,1849,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.03217032815,69.53066003420206,ID_GWOjeJ
261,2117,1432,668,898,998,1398,1587,1861,1678,2030,1849,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,46.03207998421732,69.53064786487914,ID_GWOjeJ
361,2518,1703,653,980,1328,1645,2070,2306,2476,2582,2655,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.716752160153426,69.55389302928228,ID_lPVZYk
361,2518,1703,619,927,1224,1645,2070,2306,2298,2582,2655,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.716753012222966,69.55398562446635,ID_lPVZYk
361,2518,1703,613,924,1274,1645,2070,2306,2392,2582,2655,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.71666180954091,69.55388113182002,ID_lPVZYk
361,2518,1703,613,934,1266,1645,2070,2306,2374,2582,2655,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.716662661604694,69.55397372696669,ID_lPVZYk
291,2590,1728,552,821,1316,1647,1868,2046,2188,2330,2113,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.75392754627253,69.60282507407756,ID_2UCYjG
291,2590,1728,571,822,1308,1647,1868,2046,2120,2330,2113,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.75392838403286,69.60291768509074,ID_2UCYjG
291,2391,1642,511,791,1256,1496,1698,1879,2122,2139,2113,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.75383719323415,69.6028131240934,ID_2UCYjG
291,2391,1642,512,808,1314,1496,1698,1879,2088,2139,2113,0.00065,41.8894752208,23.997551,35.0,Sentinel-2B,2019-12-31,45.753838030988824,69.60290573506911,ID_2UCYjG
417,3374,2257,557,863,1534,1767,2184,2461,2678,2921,2929,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.37237677689842,69.97466048590076,ID_UAi5WN
417,3300,2188,531,879,1440,1751,2159,2433,2676,2850,2929,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.3722863975538,69.9746487329513,ID_UAi5WN
393,3443,2388,673,1026,1624,1990,2215,2547,2620,2843,3055,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.27863456257322,69.7209803837923,ID_Xvl4bx
393,3443,2388,644,968,1628,1990,2215,2547,2592,2843,3055,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.278635304777,69.72107280319025,ID_Xvl4bx
393,3443,2388,669,970,1552,1990,2215,2547,2544,2843,3055,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.27854419526959,69.72096881199721,ID_Xvl4bx
393,3443,2388,659,885,1506,1990,2215,2547,2596,2843,3055,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.2785449374682,69.72106123135922,ID_Xvl4bx
240,3369,2357,581,897,1404,1772,2299,2569,2562,2961,2811,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.375002740042966,69.93805313850157,ID_VEQx5S
240,3369,2357,641,962,1470,1772,2299,2569,2728,2961,2811,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.37500341227251,69.9381455971568,ID_VEQx5S
256,3548,2502,709,1070,1590,1868,2251,2556,2840,2974,2789,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.37491303478927,69.93813385585759,ID_VEQx5S
387,3313,2609,904,1286,1814,1908,2067,2227,2604,2482,2559,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.346504748480335,69.83359255983471,ID_7TCei3
387,3313,2609,544,865,1238,1908,2067,2227,2156,2482,2559,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.346413668132115,69.83348843724764,ID_7TCei3
387,3313,2609,792,1166,1676,1908,2067,2227,2602,2482,2559,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.346414376012014,69.83358088424399,ID_7TCei3
402,2814,2179,637,1016,1486,1711,1993,2171,2406,2393,2548,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.09006229937998,69.89205076892614,ID_5LmIfQ
402,2814,2179,688,1028,1550,1711,1993,2171,2398,2393,2548,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.090062960342124,69.89214311504965,ID_5LmIfQ
402,3146,2375,790,1244,1764,2012,2371,2569,2624,2783,2548,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.0899719202374,69.89203930101837,ID_5LmIfQ
402,3146,2375,824,1212,1782,2012,2371,2569,2648,2783,2548,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.089972581194885,69.89213164710661,ID_5LmIfQ
299,3239,2516,536,828,1180,1702,2038,2236,2264,2568,2638,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.236665054282035,69.74478489234654,ID_103Rzi
299,2995,2188,469,757,1116,1637,1948,2232,2288,2533,2638,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.23657395585552,69.74468094604133,ID_103Rzi
299,3074,2210,502,844,1108,1724,2209,2480,2670,2621,2638,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.23657468503392,69.74477334894705,ID_103Rzi
216,2617,1581,540,850,1278,1438,1940,2279,2418,2674,2733,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.23438032584605,69.76424729383268,ID_mbC6HN
216,2617,1581,233,443,724,1438,1940,2279,2170,2674,2733,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.23438104765534,69.76433969599987,ID_mbC6HN
326,3040,2201,649,978,1534,1844,2173,2443,2540,2723,2746,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.264308357518885,69.72440911852829,ID_OJDw7h
326,2844,2126,567,878,1388,1685,1943,2175,2354,2451,2746,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.26430909697695,69.7245015322694,ID_OJDw7h
326,3161,2226,660,1019,1606,1936,2315,2592,2662,2859,2746,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.264217989811186,69.72439755821156,ID_OJDw7h
326,2950,2157,568,903,1422,1724,2028,2211,2502,2526,2746,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.264218729264094,69.72448997191678,ID_OJDw7h
345,3176,2487,716,1058,1580,1766,1905,2120,2386,2355,2445,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.27322853016989,69.711056070681,ID_6Nzc39
345,3340,2441,744,1108,1644,1701,1918,2134,2426,2424,2445,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.27313816334438,69.71104450749863,ID_6Nzc39
262,2902,2064,526,831,1224,1622,1911,2147,2388,2486,2478,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.30360488862341,69.72778219640527,ID_FDvesf
262,2889,2029,557,877,1344,1575,1830,2096,2414,2444,2478,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.30360563093627,69.72787462577242,ID_FDvesf
262,2902,2064,563,872,1264,1622,1911,2147,2334,2486,2478,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.30351452130832,69.72777059971901,ID_FDvesf
262,2889,2029,482,798,1228,1575,1830,2096,2292,2444,2478,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.30351526361601,69.72786302905016,ID_FDvesf
319,2666,1998,527,863,1342,1618,1990,2148,2242,2347,2529,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.31668142755441,69.71496400127624,ID_7nln4G
319,2666,1998,588,900,1282,1618,1990,2148,2342,2347,2529,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.31668217593931,69.7150564357542,ID_7nln4G
319,2666,1998,560,872,1180,1618,1990,2148,2284,2347,2529,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.31659180953412,69.71504483226367,ID_7nln4G
341,2934,2295,529,852,1376,1680,1972,2160,2132,2388,2644,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.36027102266806,69.73580970057236,ID_MuiCVf
341,3148,2555,635,953,1544,1972,2123,2298,2342,2491,2644,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.36027176794992,69.73590215258366,ID_MuiCVf
341,2831,2166,588,928,1520,1629,1955,2202,2490,2456,2644,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.360180655745005,69.73579805019232,ID_MuiCVf
341,3119,2500,670,1050,1670,1932,2110,2282,2424,2550,2644,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.36018140102169,69.73589050216742,ID_MuiCVf
243,2974,2110,525,777,1168,1528,1757,1991,2098,2274,2284,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.376385385970764,69.73031489838283,ID_M0TOS4
277,3092,2250,648,917,1360,1649,1830,2034,2170,2349,2381,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.37638613496787,69.73040735680092,ID_M0TOS4
243,2974,2110,466,724,1104,1528,1757,1991,2122,2274,2284,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.376295019596384,69.73030323571659,ID_M0TOS4
277,3092,2250,577,868,1280,1649,1830,2034,2210,2349,2381,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.37629576858829,69.73039569409846,ID_M0TOS4
327,2636,1925,460,813,1042,1517,2169,2445,2780,2695,2524,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.40492490646529,69.74314740008086,ID_CCeFaD
330,2800,1998,579,902,1150,1722,2278,2587,2898,2763,2356,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.4048337925124,69.74304323706636,ID_CCeFaD
330,2913,2091,547,907,1182,1627,2222,2515,2952,2768,2356,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.40483453979701,69.74313570696405,ID_CCeFaD
269,3428,2382,485,807,1324,1761,2004,2274,2388,2733,2674,0.000357,41.7398241616,29.291347,135.0,Sentinel-2B,2019-12-18,45.387918483014836,69.69458086539845,ID_KjJPgA
